class,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1,-490.7463,52.78341,2786.0884,83.51213,49.456566,2445.952,59.748913,17.260704,297.93192,46.197548,6.2657957,39.260193,37.725903,2.7070923,7.3283486,29.595947,4.927604,24.281282,22.491062,8.563907,73.3405,17.60255,10.7583,115.741005,18.969208,3.2390327,10.491333,22.347338,9.897318,97.95691,16.276102,3.6864047,13.58958,5.990057,10.052435,101.05145,1.9360412,12.016781,144.40303,2.794041,9.096718,82.750275,5.7569027,4.177833,17.45429,9.854246,2.7818406,7.7386365,11.27968,3.882789,15.07605,8.866172,4.1146884,16.930662,8.378558,6.937596,48.130234,9.600732,3.9561374,15.651023
1,-441.91342,75.73874,5736.3564,73.259865,69.5652,4839.317,43.72475,27.214209,740.61316,32.06787,14.895537,221.87703,26.753246,10.146133,102.94402,21.72125,7.321435,53.60341,16.846077,6.659322,44.346565,12.0326805,10.200839,104.05711,13.741238,6.50303,42.289394,19.752121,10.563036,111.577736,13.876334,3.8749177,15.014988,4.88907,9.943057,98.86438,4.005083,9.289511,86.295006,5.311157,7.4890337,56.085625,5.4462624,5.0116167,25.1163,7.393193,4.5789537,20.966818,9.732782,3.4976358,12.233457,7.040846,3.6243742,13.136088,6.5048437,5.748844,33.04921,8.400184,3.9691901,15.75447
1,-465.63626,57.546318,3311.5789,70.76457,59.47697,3537.51,47.548256,30.029854,901.7922,34.215973,17.969698,322.91003,27.823853,13.306259,177.05653,22.907528,8.661678,75.024666,17.684649,8.195242,67.16199,13.594422,8.404226,70.63103,15.665903,5.4003744,29.164043,19.64018,10.471054,109.64298,14.563607,5.435766,29.547552,5.402887,8.869277,78.66407,1.5458287,12.364749,152.88702,2.239036,10.20003,104.04063,5.6537256,4.9676065,24.677114,9.385788,4.029906,16.240139,9.594398,4.2515354,18.075554,7.052592,3.5472689,12.583116,6.929041,5.283106,27.91121,8.312246,4.331236,18.759604
1,-472.70917,36.252247,1314.2255,35.54669,43.58197,1899.3882,28.152388,29.613253,876.9447,22.071524,19.771599,390.91614,18.052864,14.091537,198.57144,14.686403,10.464726,109.51049,11.7612,9.288835,86.28245,10.392412,8.486606,72.02247,11.2183895,6.5897007,43.424152,12.154813,8.305675,68.98423,10.41531,6.0377016,36.45384,7.0170803,4.6308684,21.44494,5.078413,6.302609,39.72288,5.1974177,5.5234594,30.508604,6.1137724,3.1735651,10.071516,6.886977,3.1337607,9.8204565,6.9891543,2.9655068,8.79423,6.813137,2.9655445,8.794455,7.033656,3.5929499,12.909288,6.9530296,3.8306763,14.674082
1,-467.70718,43.908043,1927.9161,52.744312,50.6606,2566.4963,39.33036,30.878708,953.4946,29.509985,19.316244,373.11728,24.169428,14.145789,200.10336,19.897385,10.74204,115.39142,15.569326,8.3021755,68.926125,12.927192,7.192987,51.739063,13.79657,6.1475606,37.792503,15.09748,8.7897625,77.25992,11.940314,5.5597587,30.910917,6.179095,6.2087812,38.548965,3.0813146,9.268781,85.91029,3.4323554,7.5114303,56.42158,5.4320035,3.6926062,13.635341,7.446077,3.2412796,10.505893,7.8121257,3.3204646,11.025486,7.2891445,2.4817743,6.159204,7.799516,3.1643007,10.012799,8.211926,4.114359,16.927948
1,-436.14853,64.86896,4207.982,94.46,59.870922,3584.527,54.597717,24.813278,615.6988,34.833794,20.22426,409.0207,27.688265,18.49489,342.06094,25.250854,7.0185833,49.26051,20.242397,10.875459,118.275604,12.394079,12.096815,146.33295,14.825711,8.437162,71.185715,23.14621,9.864193,97.3023,15.167792,4.5627804,20.818966,2.1424918,12.061693,145.48444,-1.5662854,16.586002,275.0955,-1.1749086,13.205355,174.3814,4.0033298,7.025739,49.36101,9.583524,4.0371037,16.298204,9.562318,4.9245234,24.25093,5.849208,4.6933885,22.027895,6.0792484,6.4309225,41.356766,7.9596963,5.080934,25.81589
1,-513.473,43.174847,1864.0674,69.16856,43.649837,1905.3085,53.086933,19.943935,397.7606,41.372288,11.332925,128.4352,33.97992,6.972259,48.612396,28.358063,4.164314,17.341509,23.237425,4.3333726,18.778116,18.94412,6.541836,42.795616,18.423208,3.4227364,11.715124,19.37801,6.4170384,41.178383,15.529644,3.7819364,14.303042,9.5022545,5.3460255,28.579987,6.952078,7.0740185,50.041737,6.8674245,6.597313,43.52454,7.2880163,3.450398,11.905247,8.437731,1.7951596,3.2225978,9.14326,1.5770724,2.4871573,8.9227495,3.2460124,10.536596,9.28806,3.6422539,13.266014,8.969205,3.4476097,11.886012
1,-481.47137,69.40247,4816.7036,71.53891,69.16344,4783.581,42.6924,31.007605,961.4715,30.247143,17.730736,314.37897,24.956827,13.147821,172.86522,20.05008,9.698881,94.0683,15.2609415,7.9889507,63.823334,10.751551,8.697566,75.64765,13.223522,5.881536,34.592464,18.7479,13.959557,194.86923,11.920828,7.725228,59.679146,0.04274109,12.290134,151.04741,-4.0895348,16.615932,276.08923,-2.6086023,15.262389,232.94054,2.0947516,8.156611,66.530304,8.360719,6.4956355,42.19328,9.8736315,7.150489,51.129494,5.3376217,3.8397229,14.743471,4.539797,5.61174,31.491625,7.6842184,4.583177,21.005514
1,-464.59607,49.74412,2474.4775,71.33798,51.85998,2689.4578,51.049934,24.8163,615.8487,38.625053,12.66327,160.3584,31.406721,7.899878,62.40807,23.861006,8.413793,70.7919,16.808977,13.0806265,171.10278,13.397267,13.720466,188.25117,16.470562,5.5804763,31.141714,20.668253,8.037302,64.59822,16.400219,4.1113734,16.903393,8.356422,7.5150437,56.475883,6.300383,7.919297,62.715267,7.691396,6.25903,39.175457,7.8522363,3.5255535,12.429527,8.522095,3.5166655,12.366936,9.206523,2.2763827,5.181918,8.362643,2.2602615,5.108782,8.564865,3.217509,10.352365,8.790455,3.2220032,10.381305
1,-449.50665,64.664734,4181.5273,93.65032,60.531826,3664.102,58.49964,24.071941,579.4584,41.71778,12.617281,159.19579,33.57081,8.23842,67.87156,25.676409,7.5998425,57.75761,18.218554,9.681691,93.735146,12.956624,11.972343,143.337,16.558718,5.2780175,27.857468,23.55482,11.789257,138.98659,15.960298,4.9311905,24.316639,2.6746655,11.529546,132.93042,-0.9262632,13.168927,173.42065,1.2680463,11.073829,122.629684,4.3814044,5.448723,29.68858,9.053218,3.9412558,15.533497,11.043775,4.894898,23.960026,7.149751,4.9890313,24.890432,6.549123,8.563551,73.33441,9.163504,5.719211,32.709373
1,-427.25778,63.847286,4076.476,81.98295,63.796597,4070.0059,52.32172,26.417465,697.8825,37.808315,12.743129,162.38733,31.274223,8.2166195,67.51283,24.523882,5.8609924,34.35123,17.81418,8.068982,65.10847,12.932534,11.148734,124.29427,16.277079,3.8801603,15.055644,22.352436,10.422633,108.63129,16.392538,4.3978496,19.34108,5.329813,9.923289,98.47168,2.7067554,10.818791,117.04625,4.5170326,7.654508,58.59149,6.266679,4.030468,16.244673,9.463045,2.7994452,7.836893,9.766614,3.3493195,11.217941,5.7680554,4.818164,23.214705,4.6946425,7.364676,54.238453,6.314606,4.644563,21.571966
1,-513.568,57.491604,3305.2844,50.082092,59.2423,3509.65,33.626698,29.292953,858.07715,25.321611,18.437138,339.92807,21.234966,13.889494,192.91805,17.28926,10.332613,106.762886,13.531957,8.998262,80.96873,10.453719,9.449987,89.30227,11.617899,6.684389,44.681057,14.505071,11.428353,130.60725,11.0287,7.350312,54.027092,5.1479025,7.671666,58.854458,4.1353226,7.922405,62.7645,5.0257497,7.1827126,51.59136,5.011735,5.017929,25.179611,6.1429515,4.360633,19.01512,6.9612384,4.473424,20.01152,5.636698,3.880484,15.058156,5.3662767,5.08911,25.899038,5.9432425,4.2071853,17.700409
1,-451.38754,42.80784,1832.511,47.07878,50.246223,2524.6829,34.831997,31.514338,993.1535,25.73397,19.80131,392.09186,21.28348,14.815018,219.48476,18.184443,11.728387,137.55507,14.6906,8.474065,71.80978,12.262656,6.6718745,44.513912,12.682378,6.8346386,46.712288,13.343888,8.699217,75.67638,10.027794,5.395794,29.114594,4.1865005,7.466692,55.751488,0.66039175,11.870188,140.90137,1.0414152,10.382249,107.79109,3.8694062,5.0595536,25.599085,6.608053,3.3760538,11.397739,7.1537104,3.578008,12.802141,6.5824876,2.8613267,8.18719,7.0150805,3.623666,13.130956,7.4989924,4.5939665,21.104527
1,-453.8411,55.350315,3063.6572,48.050526,60.015633,3601.8762,32.16594,32.891975,1081.8821,23.139954,20.259325,410.44022,18.94379,14.976946,224.3089,15.266523,11.144159,124.19228,11.541063,8.757756,76.69829,9.03449,8.127906,66.06285,10.646086,6.5789475,43.28255,13.432938,11.466117,131.47185,10.397199,7.0182204,49.25542,4.554349,6.2639217,39.236713,2.4698884,7.448528,55.480568,3.2164526,5.5509057,30.812553,4.6580963,3.2611918,10.635372,6.6028786,3.7009544,13.697063,6.9640236,4.3433156,18.864391,5.4715915,3.1738675,10.073435,5.5465307,4.6652555,21.76461,6.5442786,4.6015663,21.174412
1,-432.3371,78.37587,6142.7764,71.55977,71.3703,5093.72,40.840023,30.08542,905.1325,27.93798,18.59414,345.742,22.337124,13.216613,174.67885,19.269165,9.507398,90.3906,15.607701,9.2105255,84.833786,9.913937,10.565215,111.62378,10.934563,9.105147,82.90371,17.108936,10.071266,101.4304,11.660562,6.0105677,36.126923,4.692507,8.623153,74.35876,5.2374897,7.4012475,54.778465,5.6981792,6.700894,44.901978,5.3854995,4.471818,19.997156,6.2589374,5.1917987,26.954773,8.153289,3.2236915,10.392186,6.851972,3.2166615,10.34691,6.407585,5.110078,26.112898,7.3408246,3.772124,14.228919
1,-491.38293,79.39162,6303.0283,76.704056,70.55259,4977.6675,45.86676,27.32378,746.589,35.60228,17.204407,295.9916,28.785593,11.947384,142.73997,20.015108,9.760608,95.26946,12.713666,14.211723,201.97308,8.517934,16.627817,276.4843,13.259707,6.775547,45.908035,22.900787,16.414429,269.43347,15.711243,6.4584436,41.711494,4.0073676,12.501682,156.29207,3.6931293,9.948823,98.97907,6.626971,6.89186,47.497734,6.286212,3.927442,15.424801,7.7690396,2.7323134,7.465537,10.8248005,6.2977233,39.66132,6.280483,4.060363,16.486546,4.4256744,8.073469,65.18091,7.3534107,2.8118677,7.9066
1,-484.13052,52.143734,2718.969,56.53486,57.18822,3270.4924,39.739414,30.999249,960.95337,29.44214,18.285042,334.34277,24.619062,13.487723,181.91867,20.513842,10.040549,100.81263,16.055021,7.6997495,59.28614,12.988312,7.4026766,54.79962,14.379486,5.7144017,32.65439,16.789904,9.905584,98.1206,13.281631,5.9885254,35.86244,6.7195306,5.962991,35.557266,3.8097224,8.30724,69.01022,4.3308935,6.5072274,42.34401,6.3250704,3.0237973,9.143351,8.627405,3.661155,13.404057,8.586161,3.6030056,12.98165,6.8310723,2.9873023,8.923975,6.810381,3.970465,15.764592,7.6342955,3.7543778,14.095353
1,-476.25446,54.355057,2954.4722,78.53165,53.545338,2867.1033,54.66642,24.126972,582.1108,40.463608,11.669131,136.16862,33.002308,7.271506,52.874798,26.062843,7.226576,52.2234,18.885872,11.00836,121.18398,14.553509,12.794227,163.69223,17.065964,6.266148,39.264614,21.58759,8.504417,72.32511,16.49984,4.026169,16.210035,7.1900325,7.9648466,63.438778,4.5266004,9.000367,81.006615,6.166081,8.50513,72.337234,6.9729795,3.2173724,10.351485,8.564198,4.875065,23.766258,9.702251,2.98334,8.900317,8.218084,2.3880265,5.7026706,8.272308,3.7756848,14.255796,9.149267,3.7056127,13.7315645
1,-447.81015,71.79653,5154.742,78.289,65.97907,4353.2383,48.76303,27.714499,768.0934,35.85158,15.649985,244.92203,29.254171,10.684761,114.16412,22.631,8.84483,78.231,16.267948,10.903029,118.87606,11.644313,13.151709,172.96744,14.221163,7.60373,57.81671,20.593472,12.458308,155.20944,14.441533,5.5516696,30.821033,4.7382593,10.166971,103.367294,3.6233952,9.151321,83.74669,5.5080447,6.727541,45.259808,5.3260384,4.5150766,20.385916,6.756318,6.3516116,40.342968,9.42764,5.2529955,27.59396,7.2519827,3.1315067,9.806334,6.9610376,6.001157,36.013885,8.9192505,4.1869173,17.530277
1,-458.6411,69.70935,4859.393,75.831406,67.304054,4529.8354,44.593582,29.361599,862.1035,29.859343,17.563896,308.49042,23.998158,13.085601,171.23296,19.878996,9.702339,94.13538,15.082498,10.912613,119.08512,9.870725,11.5060625,132.38948,12.103632,7.8170037,61.105545,18.233501,11.034404,121.758064,12.513978,6.4951344,42.186768,3.0845745,10.796126,116.556335,1.5861828,11.933719,142.41365,2.7788575,9.531414,90.84785,4.137176,6.2670116,39.275433,6.9367437,4.6689987,21.79955,8.47401,4.1439643,17.172441,6.3070107,3.3205788,11.026244,6.108992,4.9064326,24.07308,7.7169104,4.1717415,17.403425
1,-436.5204,37.4551,1402.8846,58.62063,44.15384,1949.5614,46.201664,27.430569,752.4361,35.634216,15.970737,255.06447,29.179295,10.478458,109.79809,24.290962,7.493029,56.14549,19.615913,6.4703007,41.864788,16.85196,6.185753,38.26354,17.251478,4.0788646,16.637136,17.840418,6.0695047,36.838886,14.661671,4.0815425,16.65899,8.887138,5.4727254,29.950722,5.0417333,8.846904,78.26771,5.0179462,7.3234005,53.632195,7.209714,3.6872995,13.596177,8.995944,2.980146,8.88127,9.056141,2.5028875,6.2644463,8.555532,2.7124653,7.357468,8.80996,3.5145223,12.351867,8.814986,3.9337502,15.47439
1,-443.85333,37.62263,1415.4624,76.80863,42.045444,1767.8193,57.677937,22.46417,504.63892,42.582096,10.956837,120.05228,34.22911,6.280343,39.44271,28.389452,4.7227564,22.304426,22.525782,5.3767424,28.90936,18.453552,5.889583,34.687187,18.736523,2.7328427,7.4684296,19.455688,5.628927,31.684824,13.915693,4.46657,19.950249,3.9669216,10.448048,109.161705,-2.5649269,15.890688,252.51396,-2.1094034,14.108681,199.05487,3.303014,7.2240343,52.18667,8.605078,3.7665668,14.187025,9.683507,2.9851053,8.910853,8.4803705,2.8852992,8.324951,8.9109125,3.675369,13.508337,9.744743,3.852379,14.840824
1,-425.1228,35.089943,1231.3042,96.02725,34.84625,1214.2611,70.509476,12.702668,161.35779,50.33905,4.431347,19.636835,37.97067,2.6118283,6.8216467,29.048496,3.2575514,10.611642,21.552603,4.736206,22.431646,17.1013,6.406045,41.037415,18.307846,3.4944792,12.211385,20.078001,6.7840285,46.02304,14.111112,4.4180093,19.518805,3.507332,7.5272284,56.65917,-2.7429492,11.081351,122.79635,-2.2682562,9.452819,89.35578,2.48904,4.4757977,20.032766,7.5456243,4.9583254,24.584991,9.261289,3.62548,13.144105,9.118661,4.2918158,18.419682,10.388711,6.0557017,36.671524,11.149415,4.3368864,18.808582
1,-482.88193,44.517826,1981.8369,57.608185,48.0577,2309.5425,44.05245,24.7444,612.28534,34.788807,13.741737,188.83534,29.315292,8.909553,79.38013,24.353397,5.6899304,32.37531,19.609995,5.9336114,35.207745,16.534956,7.345063,53.949955,17.135723,3.0756671,9.459728,18.52078,7.332125,53.76006,15.238982,3.915989,15.3349695,9.645131,5.620506,31.590086,7.3189874,6.5552006,42.970657,7.4939575,4.3678913,19.078474,8.073342,2.4855883,6.1781487,9.094795,2.0283935,4.11438,9.105631,2.0748987,4.305205,7.8819194,3.302336,10.905423,7.456466,4.766936,22.723679,7.38377,3.9285653,15.433624
1,-465.81128,47.956234,2299.8005,58.590546,49.9809,2498.0903,43.035576,25.790926,665.1719,33.09972,15.4195,237.761,28.15079,11.2463045,126.479355,24.531565,7.846974,61.575,20.417799,6.8036413,46.289536,16.82956,7.096979,50.36711,16.938622,5.300802,28.098505,18.356998,6.763479,45.74465,14.638923,3.951878,15.61734,8.622148,7.4498467,55.500214,5.9161487,9.963022,99.26181,6.041493,8.080664,65.29712,7.4396915,3.918989,15.358474,9.178289,2.7251189,7.4262724,9.517045,2.4856935,6.178672,8.516226,2.2102757,4.8853183,8.526868,3.8282406,14.655426,8.831565,4.016607,16.133131
1,-467.90332,56.95383,3243.7388,84.20225,58.343594,3403.975,54.228443,25.53111,651.8376,37.167374,14.2257,202.37054,30.462185,10.370543,107.54815,25.931494,7.0705805,49.99311,20.223015,9.053094,81.95851,14.746009,9.171518,84.116745,16.719736,5.083823,25.845259,21.39771,8.514002,72.48823,15.718097,3.8243563,14.625701,5.2064514,9.551427,91.22976,1.3838279,12.711477,161.58167,2.4074695,10.060568,101.215034,5.465496,5.1177,26.190853,9.479876,3.6244957,13.136969,9.892012,3.946489,15.574777,7.7233887,2.5740416,6.62569,8.339124,3.8497741,14.820761,9.655422,3.903348,15.236125
1,-463.42566,69.88061,4883.2993,54.68163,64.95561,4219.2314,34.065,29.146515,849.5193,25.588242,18.128483,328.64188,21.149616,13.25525,175.70164,17.21609,10.043173,100.86532,13.414592,8.856012,78.42896,9.895648,10.319763,106.497505,11.267002,7.5140066,56.460293,15.822495,12.222919,149.39977,11.4840145,5.883495,34.61551,5.149149,8.680718,75.35487,4.6584735,7.609098,57.89837,5.6016827,5.7849665,33.46584,5.4559584,3.6780958,13.528388,6.4866605,4.353912,18.956549,8.194939,4.817123,23.204674,6.283088,2.940906,8.648928,5.670077,5.154303,26.56684,6.96999,4.028939,16.232347
1,-468.8444,42.530407,1808.8356,64.16069,45.769554,2094.852,49.47731,23.914557,571.906,38.60448,13.367123,178.67998,31.537622,8.276574,68.50168,25.432343,5.6394715,31.80364,20.071945,6.6962385,44.839607,16.767092,7.762589,60.257786,17.27324,2.8191445,7.947576,18.547882,7.0505,49.70955,14.969181,3.8812287,15.063935,8.888432,5.6443515,31.858706,6.1285496,7.022971,49.322124,6.250058,6.0351696,36.423275,7.0313334,2.9844537,8.906963,8.379164,2.5391052,6.4470553,8.887262,2.4323273,5.916216,8.047742,3.180391,10.114887,7.8094487,4.576289,20.942423,7.6583815,3.8586583,14.889243
1,-436.4311,53.977226,2913.541,86.080894,51.28066,2629.7058,60.180313,21.810226,475.68597,44.64566,11.575204,133.98534,35.28261,7.1765018,51.50218,27.38608,6.4629407,41.769604,20.682556,8.083985,65.35082,16.210695,9.798611,96.012764,17.697536,4.8964868,23.975584,21.141499,9.1057,82.91377,15.257251,4.302997,18.515785,5.2084208,10.088578,101.77941,0.7757479,12.410288,154.01524,1.3477322,10.188312,103.8017,4.674565,5.092667,25.935257,8.768722,4.055568,16.447634,10.481996,3.7034326,13.715412,8.711587,4.451155,19.812784,8.593205,7.5426264,56.891212,9.934876,4.2028594,17.664026
1,-524.8588,63.378338,4016.8135,59.870686,62.894978,3955.7783,39.035793,30.66559,940.3785,29.022274,18.966772,359.73846,23.38017,13.31165,177.20003,17.422298,9.8363905,96.75458,12.1968775,10.760111,115.77998,9.213991,11.988763,143.73044,12.285007,6.5484357,42.882008,17.426807,12.145766,147.51964,13.283535,5.828545,33.97194,5.8660316,8.595595,73.884254,4.6439996,7.8102407,60.99986,6.110173,5.217206,27.219238,6.374111,3.470313,12.043073,7.4508963,3.2199504,10.368081,8.563193,4.472494,20.003204,6.750519,3.8326714,14.689369,6.462571,6.455885,41.67845,7.500769,4.341771,18.850975
1,-427.08383,35.29618,1245.8203,76.45817,37.649647,1417.4958,59.7491,18.716923,350.3232,45.842678,9.15806,83.87006,36.449726,4.71045,22.188341,29.294735,2.6751814,7.156595,23.332586,2.6791213,7.1776905,19.476301,4.061943,16.499382,19.308315,1.6552181,2.739747,19.61792,5.4629602,29.843937,15.048096,2.7694302,7.669744,7.4054017,7.4302425,55.208508,2.433061,11.090306,122.9949,2.0566761,9.377062,87.92928,5.069091,4.244822,18.018515,8.667555,2.9483058,8.692507,10.005913,2.3946216,5.7342124,9.9253645,3.199759,10.238458,10.7044525,4.4350986,19.670101,10.9756365,3.4548237,11.935806
1,-451.6023,45.937725,2110.2747,80.808846,49.390934,2439.4644,57.919056,23.38588,546.89935,42.064865,10.289934,105.882744,34.033867,5.889613,34.687546,27.706886,4.333326,18.777714,21.05474,5.9121375,34.95337,16.713438,7.1831326,51.597393,18.193213,2.3792417,5.6607914,20.506165,7.549515,56.995174,14.973621,4.8224325,23.255854,5.029332,8.446301,71.34001,-0.015098034,12.346156,152.42758,0.8626113,10.5953455,112.26135,4.6755724,5.526127,30.538076,8.722204,3.9116695,15.301158,9.430997,3.2138157,10.328611,7.8279653,3.4267702,11.742754,7.9637027,4.876501,23.780264,8.677657,4.9349937,24.354164
1,-432.70456,71.96526,5178.999,88.23694,70.63018,4988.6226,48.81645,28.494522,811.9378,32.89969,15.640322,244.61967,26.184761,10.943835,119.76754,17.260979,10.901537,118.8435,8.900497,16.52788,273.17078,3.7460856,17.894602,320.21677,10.56419,8.079354,65.27597,21.19169,13.775917,189.77588,13.467256,7.921096,62.74376,-1.1210921,12.881025,165.92082,-2.396038,13.917606,193.69977,1.2976612,11.505191,132.36942,2.4129665,7.258151,52.68076,6.3361135,6.05872,36.70809,8.651762,4.9695845,24.696768,4.6169286,4.084884,16.686277,3.7110977,6.117147,37.419487,6.087933,4.247271,18.039312
1,-444.81912,43.283398,1873.4524,58.196037,46.126484,2127.6526,44.701298,24.640514,607.1549,35.12482,14.195315,201.50697,29.538822,9.370612,87.808365,25.051664,6.7405148,45.434536,20.531723,8.017246,64.27624,17.249668,8.236116,67.83361,17.43759,4.5413465,20.623827,18.511955,5.994212,35.93058,15.314922,3.7172468,13.817924,10.145829,5.219214,27.240196,7.691108,6.6261888,43.906376,7.665181,5.4524913,29.729662,8.390612,2.6039543,6.7805786,9.129551,2.1692376,4.7055917,9.191421,1.7088085,2.9200265,8.627235,1.9497395,3.801484,8.605889,3.159898,9.984956,8.388016,3.1829622,10.1312475
1,-452.86142,47.56185,2262.13,69.85187,53.130432,2822.8428,50.003086,29.530903,872.0743,36.090633,16.296911,265.5893,28.998995,10.805607,116.76113,23.626457,7.9450235,63.1234,18.146458,6.834636,46.71225,14.736763,6.905869,47.691025,16.403671,4.3221593,18.681063,18.82378,8.011322,64.18128,14.361408,4.3840375,19.219784,5.7559958,8.199453,67.23103,1.1153718,12.408625,153.97397,1.8309617,10.629594,112.988266,5.3793893,5.0069127,25.069174,8.861897,3.392603,11.509755,9.132972,3.1964896,10.2175455,7.5952663,2.8326895,8.02413,7.965979,3.8835936,15.082299,8.872808,4.1865396,17.527113
1,-456.5953,47.92386,2296.696,58.388046,52.63075,2769.9956,42.88885,28.286081,800.10236,32.730427,15.810696,249.9781,27.426737,10.566056,111.64154,22.675142,7.302436,53.32557,17.85481,7.0919814,50.296204,14.949853,7.9393826,63.0338,16.352734,3.9563904,15.653026,18.531122,8.001043,64.0167,15.106979,4.1877155,17.53696,8.828478,6.4829316,42.0284,6.3864207,8.302017,68.92349,7.034157,6.3832107,40.745377,7.9684644,3.1240263,9.75954,9.090457,1.9965389,3.9861677,9.09269,2.2938209,5.261614,7.84302,2.916887,8.50823,7.60286,4.306156,18.542982,7.73743,4.2184334,17.795181
1,-451.53745,30.264149,915.91864,51.889446,36.440895,1327.939,43.459675,23.979626,575.02246,35.429417,14.574452,212.41466,29.66165,9.438701,89.08907,25.14427,6.4827423,42.025948,21.177294,4.954146,24.543564,18.599815,4.3110924,18.585518,17.97381,3.201282,10.248207,17.533514,4.6329136,21.463886,14.948352,2.9939291,8.963612,10.750852,3.557853,12.658318,7.6333346,6.4637127,41.779583,7.043793,5.465511,29.87181,8.127398,2.4440718,5.9734874,9.096421,1.9146991,3.6660726,9.090193,1.5813146,2.5005558,8.851093,1.860526,3.4615567,9.005218,2.828139,7.99837,8.676272,3.4044366,11.590189
1,-457.14862,39.493652,1559.7487,60.574642,42.5207,1808.0096,47.52098,22.960335,527.177,37.683136,14.60768,213.38432,30.962425,10.408405,108.3349,25.05712,7.4338593,55.262268,19.88466,7.679491,58.974583,16.575005,8.479022,71.89381,16.826698,4.0086136,16.068981,17.900557,7.205301,51.916363,14.626936,4.3338437,18.7822,9.107201,5.4547157,29.753922,6.565084,6.6455355,44.16314,6.526749,5.2256517,27.307438,7.116734,2.8476155,8.108914,8.342926,2.0677912,4.27576,8.951023,2.1097941,4.4512315,8.541235,3.0334795,9.201998,8.617159,3.758762,14.12829,8.34953,3.0485203,9.293476
1,-433.027,65.72853,4320.24,75.75288,62.12668,3859.7244,48.750465,25.600906,655.40643,36.23173,13.038636,170.00603,30.049627,7.9720917,63.554245,23.385654,7.7139606,59.50519,16.900938,11.770511,138.54492,12.5021105,14.312277,204.84126,15.105638,7.7553205,60.145,20.578796,9.507759,90.39748,15.126973,4.3873563,19.248896,6.3124914,9.995502,99.91007,5.540838,7.9917483,63.86804,7.616011,6.321659,39.963375,6.76203,4.178964,17.46374,7.360166,5.0130935,25.131105,9.46255,3.7506723,14.067543,7.481573,2.7567976,7.599932,6.8327003,5.3221383,28.325155,8.0518465,3.6591597,13.38945
1,-486.28415,58.6836,3443.7651,49.76808,60.224525,3626.9934,32.81769,31.131203,969.1518,24.1957,19.972044,398.8825,19.736996,14.815744,219.50629,16.080902,11.176381,124.9115,12.787948,8.982533,80.685905,9.910588,8.610282,74.136955,11.025547,6.9993706,48.991188,13.752225,11.312245,127.96689,10.003254,6.329809,40.066483,3.671271,8.051953,64.833954,1.192383,10.57437,111.817314,1.6306162,9.420398,88.74389,3.8819473,4.574197,20.923277,6.7543592,4.807389,23.110985,7.333798,4.9431176,24.434414,5.1918664,4.2127466,17.747234,4.716754,6.2478313,39.035397,5.883514,4.344125,18.871422
1,-476.60193,43.464108,1889.1285,84.244286,46.35461,2148.7498,61.048946,21.58411,465.87384,44.356705,9.302045,86.52804,35.412125,4.83137,23.342134,28.353117,3.6068099,13.009078,21.26377,5.9644647,35.574837,16.902176,7.344234,53.937775,18.60679,2.08157,4.332933,21.219452,7.1025634,50.446407,15.897642,3.9408498,15.530296,5.831924,8.599574,73.95268,0.546164,12.855094,165.25343,1.3943471,11.004438,121.09766,5.1937504,5.105373,26.06483,9.133385,2.9695764,8.818383,9.908551,2.6199183,6.863972,8.591196,2.7787442,7.721419,9.026268,4.0246115,16.197498,9.761477,4.0741467,16.598673
1,-402.68683,91.7545,8418.889,141.68298,68.38892,4677.045,57.11148,19.416111,376.98535,38.06356,13.3778925,178.96802,25.30735,11.355479,128.94691,6.943093,13.480432,181.72205,-9.249989,21.43889,459.62604,-17.833185,23.48898,551.7322,-1.0322537,13.78303,189.9719,33.3147,17.936176,321.70645,14.967283,7.83578,61.399452,-12.745152,16.833416,283.36392,-5.609618,12.018128,144.43541,5.6405663,11.250662,126.5774,-0.6865601,6.805119,46.309647,-0.8015751,10.31778,106.45658,12.614465,8.390635,70.40274,3.1259348,4.7564707,22.624012,-0.8160418,10.7467785,115.493256,9.582798,5.749932,33.061714
1,-475.5663,66.520836,4425.0215,80.33698,64.988594,4223.5176,51.016834,28.120543,790.76495,36.92988,14.695385,215.95435,30.211864,9.754703,95.15423,24.172928,6.8224998,46.5465,18.313023,6.880353,47.339256,13.725117,8.959319,80.2694,16.4247,3.9312222,15.454509,21.92931,10.99647,120.92237,15.683391,4.2814827,18.331093,4.800249,10.287529,105.833244,0.9714927,12.736872,162.22789,1.9628123,10.622527,112.83807,5.8333707,4.6669703,21.780613,10.334661,3.6401412,13.2506275,10.666487,4.3612137,19.020185,6.304008,4.978075,24.781233,5.02738,8.565381,73.36575,7.1704025,5.02655,25.266201
